"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 05 02:51:53 GMT 2023","Mon Jun 05 02:51:53 GMT 2023","284","","Links assertion on the home page","","","","validate, link contains Broken Images Editor",""
"passed","Mon Jun 05 02:51:53 GMT 2023","Mon Jun 05 02:51:54 GMT 2023","292","","Links assertion on the home page","","","","validate, link contains Checkboxes Editor",""
"passed","Mon Jun 05 02:51:59 GMT 2023","Mon Jun 05 02:51:59 GMT 2023","318","","Links assertion on the home page","","","","validate, link contains Geolocation Editor",""
"passed","Mon Jun 05 02:51:55 GMT 2023","Mon Jun 05 02:51:55 GMT 2023","266","","Links assertion on the home page","","","","validate, link contains Drag and Drop Editor",""
"passed","Mon Jun 05 02:51:57 GMT 2023","Mon Jun 05 02:51:57 GMT 2023","343","","Links assertion on the home page","","","","validate, link contains File Upload Editor",""
"passed","Mon Jun 05 02:51:58 GMT 2023","Mon Jun 05 02:51:58 GMT 2023","348","","Links assertion on the home page","","","","validate, link contains Forgot Password Editor",""
"passed","Mon Jun 05 02:52:02 GMT 2023","Mon Jun 05 02:52:03 GMT 2023","324","","Links assertion on the home page","","","","validate, link contains Multiple Windows Editor",""
"passed","Mon Jun 05 02:51:53 GMT 2023","Mon Jun 05 02:51:53 GMT 2023","281","","Links assertion on the home page","","","","validate, link contains Challenging DOM Editor",""
"passed","Mon Jun 05 02:52:05 GMT 2023","Mon Jun 05 02:52:06 GMT 2023","278","","Links assertion on the home page","","","","validate, link contains Typos Editor",""
"passed","Mon Jun 05 02:52:04 GMT 2023","Mon Jun 05 02:52:04 GMT 2023","278","","Links assertion on the home page","","","","validate, link contains Shadow DOM Editor",""
"passed","Mon Jun 05 02:51:57 GMT 2023","Mon Jun 05 02:51:58 GMT 2023","371","","Links assertion on the home page","","","","validate, link contains Floating Menu Editor",""
"passed","Mon Jun 05 02:52:02 GMT 2023","Mon Jun 05 02:52:02 GMT 2023","338","","Links assertion on the home page","","","","validate, link contains Large & Deep DOM Editor",""
"passed","Mon Jun 05 02:51:55 GMT 2023","Mon Jun 05 02:51:55 GMT 2023","285","","Links assertion on the home page","","","","validate, link contains Dropdown Editor",""
"passed","Mon Jun 05 02:52:04 GMT 2023","Mon Jun 05 02:52:05 GMT 2023","276","","Links assertion on the home page","","","","validate, link contains Shifting Content Editor",""
"passed","Mon Jun 05 02:52:04 GMT 2023","Mon Jun 05 02:52:04 GMT 2023","268","","Links assertion on the home page","","","","validate, link contains Secure File Download Editor",""
"passed","Mon Jun 05 02:52:00 GMT 2023","Mon Jun 05 02:52:01 GMT 2023","347","","Links assertion on the home page","","","","validate, link contains Inputs Editor",""
"passed","Mon Jun 05 02:51:54 GMT 2023","Mon Jun 05 02:51:54 GMT 2023","288","","Links assertion on the home page","","","","validate, link contains Context Menu Editor",""
"passed","Mon Jun 05 02:51:59 GMT 2023","Mon Jun 05 02:52:00 GMT 2023","323","","Links assertion on the home page","","","","validate, link contains Horizontal Slider Editor",""
"passed","Mon Jun 05 02:51:52 GMT 2023","Mon Jun 05 02:51:53 GMT 2023","280","","Links assertion on the home page","","","","validate, link contains Basic Auth Editor",""
"passed","Mon Jun 05 02:51:56 GMT 2023","Mon Jun 05 02:51:56 GMT 2023","282","","Links assertion on the home page","","","","validate, link contains Dynamic Loading Editor",""
"passed","Mon Jun 05 02:51:55 GMT 2023","Mon Jun 05 02:51:56 GMT 2023","284","","Links assertion on the home page","","","","validate, link contains Dynamic Controls Editor",""
"passed","Mon Jun 05 02:51:51 GMT 2023","Mon Jun 05 02:51:52 GMT 2023","1448","","Links assertion on the home page","","","","validate, link contains A/B Testing Editor",""
"passed","Mon Jun 05 02:52:02 GMT 2023","Mon Jun 05 02:52:02 GMT 2023","329","","Links assertion on the home page","","","","validate, link contains Key Presses Editor",""
"passed","Mon Jun 05 02:52:05 GMT 2023","Mon Jun 05 02:52:05 GMT 2023","278","","Links assertion on the home page","","","","validate, link contains Slow Resources Editor",""
"passed","Mon Jun 05 02:52:03 GMT 2023","Mon Jun 05 02:52:03 GMT 2023","280","","Links assertion on the home page","","","","validate, link contains Notification Messages Editor",""
"passed","Mon Jun 05 02:51:48 GMT 2023","Mon Jun 05 02:51:48 GMT 2023","126","","API end point assertions","","","","fetch list of users",""
"passed","Mon Jun 05 02:52:03 GMT 2023","Mon Jun 05 02:52:03 GMT 2023","322","","Links assertion on the home page","","","","validate, link contains Nested Frames Editor",""
"passed","Mon Jun 05 02:52:01 GMT 2023","Mon Jun 05 02:52:01 GMT 2023","328","","Links assertion on the home page","","","","validate, link contains JQuery UI Menus Editor",""
"passed","Mon Jun 05 02:52:03 GMT 2023","Mon Jun 05 02:52:04 GMT 2023","266","","Links assertion on the home page","","","","validate, link contains Redirect Link Editor",""
"passed","Mon Jun 05 02:52:00 GMT 2023","Mon Jun 05 02:52:00 GMT 2023","340","","Links assertion on the home page","","","","validate, link contains Infinite Scroll Editor",""
"passed","Mon Jun 05 02:52:01 GMT 2023","Mon Jun 05 02:52:01 GMT 2023","313","","Links assertion on the home page","","","","validate, link contains JavaScript Alerts Editor",""
"passed","Mon Jun 05 02:51:56 GMT 2023","Mon Jun 05 02:51:56 GMT 2023","264","","Links assertion on the home page","","","","validate, link contains Entry Ad Editor",""
"passed","Mon Jun 05 02:51:54 GMT 2023","Mon Jun 05 02:51:55 GMT 2023","269","","Links assertion on the home page","","","","validate, link contains Disappearing Elements Editor",""
"passed","Mon Jun 05 02:51:52 GMT 2023","Mon Jun 05 02:51:52 GMT 2023","307","","Links assertion on the home page","","","","validate, link contains Add/Remove Elements Editor",""
"passed","Mon Jun 05 02:52:06 GMT 2023","Mon Jun 05 02:52:06 GMT 2023","266","","Links assertion on the home page","","","","validate, link contains WYSIWYG Editor Editor",""
"passed","Mon Jun 05 02:52:05 GMT 2023","Mon Jun 05 02:52:05 GMT 2023","285","","Links assertion on the home page","","","","validate, link contains Status Codes Editor",""
"passed","Mon Jun 05 02:51:56 GMT 2023","Mon Jun 05 02:51:57 GMT 2023","335","","Links assertion on the home page","","","","validate, link contains Exit Intent Editor",""
"passed","Mon Jun 05 02:51:59 GMT 2023","Mon Jun 05 02:51:59 GMT 2023","302","","Links assertion on the home page","","","","validate, link contains Frames Editor",""
"passed","Mon Jun 05 02:51:58 GMT 2023","Mon Jun 05 02:51:59 GMT 2023","441","","Links assertion on the home page","","","","validate, link contains Form Authentication Editor",""
"passed","Mon Jun 05 02:52:01 GMT 2023","Mon Jun 05 02:52:02 GMT 2023","338","","Links assertion on the home page","","","","validate, link contains JavaScript onload event error Editor",""
"passed","Mon Jun 05 02:51:57 GMT 2023","Mon Jun 05 02:51:57 GMT 2023","338","","Links assertion on the home page","","","","validate, link contains File Download Editor",""
