"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 16 02:28:50 GMT 2023","Thu Nov 16 02:28:51 GMT 2023","196","","Links assertion on the home page","","","","validate, link contains Basic Auth Editor",""
"passed","Thu Nov 16 02:28:57 GMT 2023","Thu Nov 16 02:28:57 GMT 2023","181","","Links assertion on the home page","","","","validate, link contains Notification Messages Editor",""
"passed","Thu Nov 16 02:28:56 GMT 2023","Thu Nov 16 02:28:57 GMT 2023","182","","Links assertion on the home page","","","","validate, link contains Key Presses Editor",""
"passed","Thu Nov 16 02:28:55 GMT 2023","Thu Nov 16 02:28:55 GMT 2023","183","","Links assertion on the home page","","","","validate, link contains Horizontal Slider Editor",""
"passed","Thu Nov 16 02:28:47 GMT 2023","Thu Nov 16 02:28:47 GMT 2023","135","","API end point assertions","","","","fetch list of users",""
"passed","Thu Nov 16 02:28:52 GMT 2023","Thu Nov 16 02:28:52 GMT 2023","181","","Links assertion on the home page","","","","validate, link contains Dynamic Content Editor",""
"passed","Thu Nov 16 02:28:51 GMT 2023","Thu Nov 16 02:28:51 GMT 2023","182","","Links assertion on the home page","","","","validate, link contains Checkboxes Editor",""
"passed","Thu Nov 16 02:28:58 GMT 2023","Thu Nov 16 02:28:58 GMT 2023","187","","Links assertion on the home page","","","","validate, link contains Secure File Download Editor",""
"passed","Thu Nov 16 02:28:51 GMT 2023","Thu Nov 16 02:28:51 GMT 2023","178","","Links assertion on the home page","","","","validate, link contains Context Menu Editor",""
"passed","Thu Nov 16 02:28:53 GMT 2023","Thu Nov 16 02:28:53 GMT 2023","180","","Links assertion on the home page","","","","validate, link contains Exit Intent Editor",""
"passed","Thu Nov 16 02:28:59 GMT 2023","Thu Nov 16 02:28:59 GMT 2023","187","","Links assertion on the home page","","","","validate, link contains Typos Editor",""
"passed","Thu Nov 16 02:28:49 GMT 2023","Thu Nov 16 02:28:50 GMT 2023","1227","","Links assertion on the home page","","","","validate, link contains A/B Testing Editor",""
"passed","Thu Nov 16 02:28:54 GMT 2023","Thu Nov 16 02:28:54 GMT 2023","205","","Links assertion on the home page","","","","validate, link contains Forgot Password Editor",""
"passed","Thu Nov 16 02:28:58 GMT 2023","Thu Nov 16 02:28:58 GMT 2023","222","","Links assertion on the home page","","","","validate, link contains Shifting Content Editor",""
"passed","Thu Nov 16 02:28:59 GMT 2023","Thu Nov 16 02:28:59 GMT 2023","186","","Links assertion on the home page","","","","validate, link contains WYSIWYG Editor Editor",""
"passed","Thu Nov 16 02:28:58 GMT 2023","Thu Nov 16 02:28:58 GMT 2023","188","","Links assertion on the home page","","","","validate, link contains Slow Resources Editor",""
"passed","Thu Nov 16 02:28:52 GMT 2023","Thu Nov 16 02:28:52 GMT 2023","179","","Links assertion on the home page","","","","validate, link contains Dropdown Editor",""
"passed","Thu Nov 16 02:28:56 GMT 2023","Thu Nov 16 02:28:56 GMT 2023","175","","Links assertion on the home page","","","","validate, link contains Inputs Editor",""
"passed","Thu Nov 16 02:28:51 GMT 2023","Thu Nov 16 02:28:51 GMT 2023","186","","Links assertion on the home page","","","","validate, link contains Digest Authentication Editor",""
"passed","Thu Nov 16 02:28:59 GMT 2023","Thu Nov 16 02:28:59 GMT 2023","183","","Links assertion on the home page","","","","validate, link contains Status Codes Editor",""
"passed","Thu Nov 16 02:28:55 GMT 2023","Thu Nov 16 02:28:56 GMT 2023","205","","Links assertion on the home page","","","","validate, link contains Infinite Scroll Editor",""
"passed","Thu Nov 16 02:28:57 GMT 2023","Thu Nov 16 02:28:57 GMT 2023","197","","Links assertion on the home page","","","","validate, link contains Nested Frames Editor",""
"passed","Thu Nov 16 02:28:56 GMT 2023","Thu Nov 16 02:28:56 GMT 2023","186","","Links assertion on the home page","","","","validate, link contains JavaScript onload event error Editor",""
"passed","Thu Nov 16 02:28:53 GMT 2023","Thu Nov 16 02:28:54 GMT 2023","195","","Links assertion on the home page","","","","validate, link contains Floating Menu Editor",""
"passed","Thu Nov 16 02:28:55 GMT 2023","Thu Nov 16 02:28:55 GMT 2023","173","","Links assertion on the home page","","","","validate, link contains Geolocation Editor",""
"passed","Thu Nov 16 02:28:58 GMT 2023","Thu Nov 16 02:28:58 GMT 2023","211","","Links assertion on the home page","","","","validate, link contains Shadow DOM Editor",""
"passed","Thu Nov 16 02:28:51 GMT 2023","Thu Nov 16 02:28:52 GMT 2023","186","","Links assertion on the home page","","","","validate, link contains Disappearing Elements Editor",""
"passed","Thu Nov 16 02:28:55 GMT 2023","Thu Nov 16 02:28:55 GMT 2023","175","","Links assertion on the home page","","","","validate, link contains Frames Editor",""
"passed","Thu Nov 16 02:28:51 GMT 2023","Thu Nov 16 02:28:51 GMT 2023","181","","Links assertion on the home page","","","","validate, link contains Broken Images Editor",""
"passed","Thu Nov 16 02:28:56 GMT 2023","Thu Nov 16 02:28:56 GMT 2023","184","","Links assertion on the home page","","","","validate, link contains JavaScript Alerts Editor",""
"passed","Thu Nov 16 02:28:52 GMT 2023","Thu Nov 16 02:28:52 GMT 2023","180","","Links assertion on the home page","","","","validate, link contains Drag and Drop Editor",""
"passed","Thu Nov 16 02:28:58 GMT 2023","Thu Nov 16 02:28:59 GMT 2023","187","","Links assertion on the home page","","","","validate, link contains Sortable Data Tables Editor",""
"passed","Thu Nov 16 02:28:55 GMT 2023","Thu Nov 16 02:28:55 GMT 2023","199","","Links assertion on the home page","","","","validate, link contains Hovers Editor",""
"passed","Thu Nov 16 02:28:53 GMT 2023","Thu Nov 16 02:28:53 GMT 2023","172","","Links assertion on the home page","","","","validate, link contains File Download Editor",""
"passed","Thu Nov 16 02:28:57 GMT 2023","Thu Nov 16 02:28:57 GMT 2023","182","","Links assertion on the home page","","","","validate, link contains Multiple Windows Editor",""
"passed","Thu Nov 16 02:28:52 GMT 2023","Thu Nov 16 02:28:52 GMT 2023","181","","Links assertion on the home page","","","","validate, link contains Dynamic Controls Editor",""
"passed","Thu Nov 16 02:28:53 GMT 2023","Thu Nov 16 02:28:53 GMT 2023","177","","Links assertion on the home page","","","","validate, link contains Entry Ad Editor",""
"passed","Thu Nov 16 02:28:53 GMT 2023","Thu Nov 16 02:28:53 GMT 2023","186","","Links assertion on the home page","","","","validate, link contains File Upload Editor",""
"passed","Thu Nov 16 02:28:54 GMT 2023","Thu Nov 16 02:28:55 GMT 2023","924","","Links assertion on the home page","","","","validate, link contains Form Authentication Editor",""
"passed","Thu Nov 16 02:28:50 GMT 2023","Thu Nov 16 02:28:50 GMT 2023","214","","Links assertion on the home page","","","","validate, link contains Add/Remove Elements Editor",""
"passed","Thu Nov 16 02:28:51 GMT 2023","Thu Nov 16 02:28:51 GMT 2023","179","","Links assertion on the home page","","","","validate, link contains Challenging DOM Editor",""
"passed","Thu Nov 16 02:28:57 GMT 2023","Thu Nov 16 02:28:57 GMT 2023","192","","Links assertion on the home page","","","","validate, link contains Large & Deep DOM Editor",""
"passed","Thu Nov 16 02:28:57 GMT 2023","Thu Nov 16 02:28:58 GMT 2023","185","","Links assertion on the home page","","","","validate, link contains Redirect Link Editor",""
"passed","Thu Nov 16 02:28:52 GMT 2023","Thu Nov 16 02:28:53 GMT 2023","181","","Links assertion on the home page","","","","validate, link contains Dynamic Loading Editor",""
"passed","Thu Nov 16 02:28:56 GMT 2023","Thu Nov 16 02:28:56 GMT 2023","192","","Links assertion on the home page","","","","validate, link contains JQuery UI Menus Editor",""
