"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 22 02:24:39 GMT 2023","Sun Oct 22 02:24:39 GMT 2023","281","","Links assertion on the home page","","","","validate, link contains Secure File Download Editor",""
"passed","Sun Oct 22 02:24:40 GMT 2023","Sun Oct 22 02:24:40 GMT 2023","212","","Links assertion on the home page","","","","validate, link contains Sortable Data Tables Editor",""
"passed","Sun Oct 22 02:24:34 GMT 2023","Sun Oct 22 02:24:34 GMT 2023","178","","Links assertion on the home page","","","","validate, link contains Dynamic Controls Editor",""
"passed","Sun Oct 22 02:24:33 GMT 2023","Sun Oct 22 02:24:34 GMT 2023","202","","Links assertion on the home page","","","","validate, link contains Disappearing Elements Editor",""
"passed","Sun Oct 22 02:24:36 GMT 2023","Sun Oct 22 02:24:36 GMT 2023","194","","Links assertion on the home page","","","","validate, link contains Horizontal Slider Editor",""
"passed","Sun Oct 22 02:24:37 GMT 2023","Sun Oct 22 02:24:37 GMT 2023","184","","Links assertion on the home page","","","","validate, link contains JQuery UI Menus Editor",""
"passed","Sun Oct 22 02:24:39 GMT 2023","Sun Oct 22 02:24:40 GMT 2023","249","","Links assertion on the home page","","","","validate, link contains Shadow DOM Editor",""
"passed","Sun Oct 22 02:24:29 GMT 2023","Sun Oct 22 02:24:29 GMT 2023","173","","API end point assertions","","","","fetch list of users",""
"passed","Sun Oct 22 02:24:39 GMT 2023","Sun Oct 22 02:24:39 GMT 2023","246","","Links assertion on the home page","","","","validate, link contains Notification Messages Editor",""
"passed","Sun Oct 22 02:24:38 GMT 2023","Sun Oct 22 02:24:39 GMT 2023","235","","Links assertion on the home page","","","","validate, link contains Nested Frames Editor",""
"passed","Sun Oct 22 02:24:34 GMT 2023","Sun Oct 22 02:24:34 GMT 2023","169","","Links assertion on the home page","","","","validate, link contains Dynamic Loading Editor",""
"passed","Sun Oct 22 02:24:35 GMT 2023","Sun Oct 22 02:24:35 GMT 2023","195","","Links assertion on the home page","","","","validate, link contains File Upload Editor",""
"passed","Sun Oct 22 02:24:32 GMT 2023","Sun Oct 22 02:24:32 GMT 2023","191","","Links assertion on the home page","","","","validate, link contains Broken Images Editor",""
"passed","Sun Oct 22 02:24:34 GMT 2023","Sun Oct 22 02:24:34 GMT 2023","190","","Links assertion on the home page","","","","validate, link contains Drag and Drop Editor",""
"passed","Sun Oct 22 02:24:35 GMT 2023","Sun Oct 22 02:24:35 GMT 2023","187","","Links assertion on the home page","","","","validate, link contains Exit Intent Editor",""
"passed","Sun Oct 22 02:24:36 GMT 2023","Sun Oct 22 02:24:36 GMT 2023","182","","Links assertion on the home page","","","","validate, link contains Form Authentication Editor",""
"passed","Sun Oct 22 02:24:41 GMT 2023","Sun Oct 22 02:24:41 GMT 2023","244","","Links assertion on the home page","","","","validate, link contains Typos Editor",""
"passed","Sun Oct 22 02:24:34 GMT 2023","Sun Oct 22 02:24:34 GMT 2023","188","","Links assertion on the home page","","","","validate, link contains Dynamic Content Editor",""
"passed","Sun Oct 22 02:24:33 GMT 2023","Sun Oct 22 02:24:33 GMT 2023","192","","Links assertion on the home page","","","","validate, link contains Digest Authentication Editor",""
"passed","Sun Oct 22 02:24:33 GMT 2023","Sun Oct 22 02:24:33 GMT 2023","182","","Links assertion on the home page","","","","validate, link contains Checkboxes Editor",""
"passed","Sun Oct 22 02:24:33 GMT 2023","Sun Oct 22 02:24:33 GMT 2023","196","","Links assertion on the home page","","","","validate, link contains Context Menu Editor",""
"passed","Sun Oct 22 02:24:35 GMT 2023","Sun Oct 22 02:24:36 GMT 2023","172","","Links assertion on the home page","","","","validate, link contains Forgot Password Editor",""
"passed","Sun Oct 22 02:24:39 GMT 2023","Sun Oct 22 02:24:39 GMT 2023","237","","Links assertion on the home page","","","","validate, link contains Redirect Link Editor",""
"passed","Sun Oct 22 02:24:32 GMT 2023","Sun Oct 22 02:24:32 GMT 2023","187","","Links assertion on the home page","","","","validate, link contains Basic Auth Editor",""
"passed","Sun Oct 22 02:24:40 GMT 2023","Sun Oct 22 02:24:40 GMT 2023","231","","Links assertion on the home page","","","","validate, link contains Slow Resources Editor",""
"passed","Sun Oct 22 02:24:38 GMT 2023","Sun Oct 22 02:24:38 GMT 2023","213","","Links assertion on the home page","","","","validate, link contains Large & Deep DOM Editor",""
"passed","Sun Oct 22 02:24:36 GMT 2023","Sun Oct 22 02:24:36 GMT 2023","183","","Links assertion on the home page","","","","validate, link contains Frames Editor",""
"passed","Sun Oct 22 02:24:38 GMT 2023","Sun Oct 22 02:24:38 GMT 2023","203","","Links assertion on the home page","","","","validate, link contains Key Presses Editor",""
"passed","Sun Oct 22 02:24:38 GMT 2023","Sun Oct 22 02:24:38 GMT 2023","229","","Links assertion on the home page","","","","validate, link contains Multiple Windows Editor",""
"passed","Sun Oct 22 02:24:35 GMT 2023","Sun Oct 22 02:24:35 GMT 2023","196","","Links assertion on the home page","","","","validate, link contains Entry Ad Editor",""
"passed","Sun Oct 22 02:24:32 GMT 2023","Sun Oct 22 02:24:32 GMT 2023","224","","Links assertion on the home page","","","","validate, link contains Add/Remove Elements Editor",""
"passed","Sun Oct 22 02:24:32 GMT 2023","Sun Oct 22 02:24:33 GMT 2023","220","","Links assertion on the home page","","","","validate, link contains Challenging DOM Editor",""
"passed","Sun Oct 22 02:24:37 GMT 2023","Sun Oct 22 02:24:37 GMT 2023","163","","Links assertion on the home page","","","","validate, link contains Infinite Scroll Editor",""
"passed","Sun Oct 22 02:24:35 GMT 2023","Sun Oct 22 02:24:35 GMT 2023","174","","Links assertion on the home page","","","","validate, link contains File Download Editor",""
"passed","Sun Oct 22 02:24:35 GMT 2023","Sun Oct 22 02:24:35 GMT 2023","179","","Links assertion on the home page","","","","validate, link contains Floating Menu Editor",""
"passed","Sun Oct 22 02:24:36 GMT 2023","Sun Oct 22 02:24:37 GMT 2023","205","","Links assertion on the home page","","","","validate, link contains Hovers Editor",""
"passed","Sun Oct 22 02:24:37 GMT 2023","Sun Oct 22 02:24:37 GMT 2023","225","","Links assertion on the home page","","","","validate, link contains JavaScript Alerts Editor",""
"passed","Sun Oct 22 02:24:37 GMT 2023","Sun Oct 22 02:24:38 GMT 2023","255","","Links assertion on the home page","","","","validate, link contains JavaScript onload event error Editor",""
"passed","Sun Oct 22 02:24:37 GMT 2023","Sun Oct 22 02:24:37 GMT 2023","166","","Links assertion on the home page","","","","validate, link contains Inputs Editor",""
"passed","Sun Oct 22 02:24:41 GMT 2023","Sun Oct 22 02:24:41 GMT 2023","242","","Links assertion on the home page","","","","validate, link contains WYSIWYG Editor Editor",""
"passed","Sun Oct 22 02:24:40 GMT 2023","Sun Oct 22 02:24:41 GMT 2023","251","","Links assertion on the home page","","","","validate, link contains Status Codes Editor",""
"passed","Sun Oct 22 02:24:34 GMT 2023","Sun Oct 22 02:24:34 GMT 2023","175","","Links assertion on the home page","","","","validate, link contains Dropdown Editor",""
"passed","Sun Oct 22 02:24:31 GMT 2023","Sun Oct 22 02:24:32 GMT 2023","854","","Links assertion on the home page","","","","validate, link contains A/B Testing Editor",""
