"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 28 02:30:40 GMT 2023","Fri Jul 28 02:30:40 GMT 2023","352","","Links assertion on the home page","","","","validate, link contains JQuery UI Menus Editor",""
"passed","Fri Jul 28 02:30:33 GMT 2023","Fri Jul 28 02:30:33 GMT 2023","317","","Links assertion on the home page","","","","validate, link contains Checkboxes Editor",""
"passed","Fri Jul 28 02:30:33 GMT 2023","Fri Jul 28 02:30:33 GMT 2023","267","","Links assertion on the home page","","","","validate, link contains Context Menu Editor",""
"passed","Fri Jul 28 02:30:37 GMT 2023","Fri Jul 28 02:30:37 GMT 2023","558","","Links assertion on the home page","","","","validate, link contains Forgot Password Editor",""
"passed","Fri Jul 28 02:30:43 GMT 2023","Fri Jul 28 02:30:44 GMT 2023","265","","Links assertion on the home page","","","","validate, link contains Shadow DOM Editor",""
"passed","Fri Jul 28 02:30:40 GMT 2023","Fri Jul 28 02:30:41 GMT 2023","309","","Links assertion on the home page","","","","validate, link contains JavaScript Alerts Editor",""
"passed","Fri Jul 28 02:30:38 GMT 2023","Fri Jul 28 02:30:39 GMT 2023","404","","Links assertion on the home page","","","","validate, link contains Geolocation Editor",""
"passed","Fri Jul 28 02:30:30 GMT 2023","Fri Jul 28 02:30:31 GMT 2023","1440","","Links assertion on the home page","","","","validate, link contains A/B Testing Editor",""
"passed","Fri Jul 28 02:30:36 GMT 2023","Fri Jul 28 02:30:36 GMT 2023","268","","Links assertion on the home page","","","","validate, link contains File Download Editor",""
"passed","Fri Jul 28 02:30:40 GMT 2023","Fri Jul 28 02:30:40 GMT 2023","332","","Links assertion on the home page","","","","validate, link contains Inputs Editor",""
"passed","Fri Jul 28 02:30:34 GMT 2023","Fri Jul 28 02:30:34 GMT 2023","290","","Links assertion on the home page","","","","validate, link contains Disappearing Elements Editor",""
"passed","Fri Jul 28 02:30:41 GMT 2023","Fri Jul 28 02:30:41 GMT 2023","331","","Links assertion on the home page","","","","validate, link contains Key Presses Editor",""
"passed","Fri Jul 28 02:30:39 GMT 2023","Fri Jul 28 02:30:39 GMT 2023","352","","Links assertion on the home page","","","","validate, link contains Hovers Editor",""
"passed","Fri Jul 28 02:30:36 GMT 2023","Fri Jul 28 02:30:37 GMT 2023","274","","Links assertion on the home page","","","","validate, link contains File Upload Editor",""
"passed","Fri Jul 28 02:30:42 GMT 2023","Fri Jul 28 02:30:42 GMT 2023","287","","Links assertion on the home page","","","","validate, link contains Nested Frames Editor",""
"passed","Fri Jul 28 02:30:34 GMT 2023","Fri Jul 28 02:30:34 GMT 2023","289","","Links assertion on the home page","","","","validate, link contains Drag and Drop Editor",""
"passed","Fri Jul 28 02:30:27 GMT 2023","Fri Jul 28 02:30:27 GMT 2023","179","","API end point assertions","","","","fetch list of users",""
"passed","Fri Jul 28 02:30:32 GMT 2023","Fri Jul 28 02:30:32 GMT 2023","293","","Links assertion on the home page","","","","validate, link contains Basic Auth Editor",""
"passed","Fri Jul 28 02:30:44 GMT 2023","Fri Jul 28 02:30:44 GMT 2023","253","","Links assertion on the home page","","","","validate, link contains Slow Resources Editor",""
"passed","Fri Jul 28 02:30:44 GMT 2023","Fri Jul 28 02:30:44 GMT 2023","265","","Links assertion on the home page","","","","validate, link contains Shifting Content Editor",""
"passed","Fri Jul 28 02:30:43 GMT 2023","Fri Jul 28 02:30:43 GMT 2023","316","","Links assertion on the home page","","","","validate, link contains Redirect Link Editor",""
"passed","Fri Jul 28 02:30:37 GMT 2023","Fri Jul 28 02:30:38 GMT 2023","363","","Links assertion on the home page","","","","validate, link contains Form Authentication Editor",""
"passed","Fri Jul 28 02:30:45 GMT 2023","Fri Jul 28 02:30:45 GMT 2023","259","","Links assertion on the home page","","","","validate, link contains Status Codes Editor",""
"passed","Fri Jul 28 02:30:35 GMT 2023","Fri Jul 28 02:30:36 GMT 2023","276","","Links assertion on the home page","","","","validate, link contains Entry Ad Editor",""
"passed","Fri Jul 28 02:30:45 GMT 2023","Fri Jul 28 02:30:45 GMT 2023","251","","Links assertion on the home page","","","","validate, link contains WYSIWYG Editor Editor",""
"passed","Fri Jul 28 02:30:41 GMT 2023","Fri Jul 28 02:30:42 GMT 2023","327","","Links assertion on the home page","","","","validate, link contains Large & Deep DOM Editor",""
"passed","Fri Jul 28 02:30:32 GMT 2023","Fri Jul 28 02:30:32 GMT 2023","262","","Links assertion on the home page","","","","validate, link contains Broken Images Editor",""
"passed","Fri Jul 28 02:30:35 GMT 2023","Fri Jul 28 02:30:35 GMT 2023","258","","Links assertion on the home page","","","","validate, link contains Dynamic Content Editor",""
"passed","Fri Jul 28 02:30:32 GMT 2023","Fri Jul 28 02:30:33 GMT 2023","518","","Links assertion on the home page","","","","validate, link contains Challenging DOM Editor",""
"passed","Fri Jul 28 02:30:42 GMT 2023","Fri Jul 28 02:30:43 GMT 2023","378","","Links assertion on the home page","","","","validate, link contains Notification Messages Editor",""
