"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 08 02:20:16 GMT 2024","Thu Feb 08 02:20:16 GMT 2024","194","","Links assertion on the home page","","","","validate, link contains Add/Remove Elements Editor",""
"passed","Thu Feb 08 02:20:21 GMT 2024","Thu Feb 08 02:20:21 GMT 2024","163","","Links assertion on the home page","","","","validate, link contains Hovers Editor",""
"passed","Thu Feb 08 02:20:23 GMT 2024","Thu Feb 08 02:20:23 GMT 2024","164","","Links assertion on the home page","","","","validate, link contains Redirect Link Editor",""
"passed","Thu Feb 08 02:20:19 GMT 2024","Thu Feb 08 02:20:19 GMT 2024","166","","Links assertion on the home page","","","","validate, link contains Exit Intent Editor",""
"passed","Thu Feb 08 02:20:21 GMT 2024","Thu Feb 08 02:20:21 GMT 2024","163","","Links assertion on the home page","","","","validate, link contains Horizontal Slider Editor",""
"passed","Thu Feb 08 02:20:18 GMT 2024","Thu Feb 08 02:20:18 GMT 2024","168","","Links assertion on the home page","","","","validate, link contains Dropdown Editor",""
"passed","Thu Feb 08 02:20:23 GMT 2024","Thu Feb 08 02:20:23 GMT 2024","162","","Links assertion on the home page","","","","validate, link contains Notification Messages Editor",""
"passed","Thu Feb 08 02:20:21 GMT 2024","Thu Feb 08 02:20:21 GMT 2024","164","","Links assertion on the home page","","","","validate, link contains Infinite Scroll Editor",""
"passed","Thu Feb 08 02:20:19 GMT 2024","Thu Feb 08 02:20:19 GMT 2024","161","","Links assertion on the home page","","","","validate, link contains Dynamic Controls Editor",""
"passed","Thu Feb 08 02:20:17 GMT 2024","Thu Feb 08 02:20:17 GMT 2024","177","","Links assertion on the home page","","","","validate, link contains Context Menu Editor",""
"passed","Thu Feb 08 02:20:22 GMT 2024","Thu Feb 08 02:20:22 GMT 2024","161","","Links assertion on the home page","","","","validate, link contains Key Presses Editor",""
"passed","Thu Feb 08 02:20:23 GMT 2024","Thu Feb 08 02:20:23 GMT 2024","157","","Links assertion on the home page","","","","validate, link contains Shifting Content Editor",""
"passed","Thu Feb 08 02:20:22 GMT 2024","Thu Feb 08 02:20:22 GMT 2024","158","","Links assertion on the home page","","","","validate, link contains Large & Deep DOM Editor",""
"passed","Thu Feb 08 02:20:24 GMT 2024","Thu Feb 08 02:20:24 GMT 2024","164","","Links assertion on the home page","","","","validate, link contains Status Codes Editor",""
"passed","Thu Feb 08 02:20:18 GMT 2024","Thu Feb 08 02:20:18 GMT 2024","171","","Links assertion on the home page","","","","validate, link contains Disappearing Elements Editor",""
"passed","Thu Feb 08 02:20:23 GMT 2024","Thu Feb 08 02:20:23 GMT 2024","159","","Links assertion on the home page","","","","validate, link contains Shadow DOM Editor",""
"passed","Thu Feb 08 02:20:21 GMT 2024","Thu Feb 08 02:20:21 GMT 2024","164","","Links assertion on the home page","","","","validate, link contains JQuery UI Menus Editor",""
"passed","Thu Feb 08 02:20:16 GMT 2024","Thu Feb 08 02:20:16 GMT 2024","168","","Links assertion on the home page","","","","validate, link contains Broken Images Editor",""
"passed","Thu Feb 08 02:20:21 GMT 2024","Thu Feb 08 02:20:22 GMT 2024","160","","Links assertion on the home page","","","","validate, link contains JavaScript Alerts Editor",""
"passed","Thu Feb 08 02:20:24 GMT 2024","Thu Feb 08 02:20:24 GMT 2024","158","","Links assertion on the home page","","","","validate, link contains Typos Editor",""
"passed","Thu Feb 08 02:20:20 GMT 2024","Thu Feb 08 02:20:20 GMT 2024","168","","Links assertion on the home page","","","","validate, link contains Floating Menu Editor",""
"passed","Thu Feb 08 02:20:22 GMT 2024","Thu Feb 08 02:20:23 GMT 2024","206","","Links assertion on the home page","","","","validate, link contains Nested Frames Editor",""
"passed","Thu Feb 08 02:20:19 GMT 2024","Thu Feb 08 02:20:19 GMT 2024","169","","Links assertion on the home page","","","","validate, link contains Dynamic Loading Editor",""
"passed","Thu Feb 08 02:20:22 GMT 2024","Thu Feb 08 02:20:22 GMT 2024","175","","Links assertion on the home page","","","","validate, link contains JavaScript onload event error Editor",""
"passed","Thu Feb 08 02:20:24 GMT 2024","Thu Feb 08 02:20:24 GMT 2024","160","","Links assertion on the home page","","","","validate, link contains Sortable Data Tables Editor",""
"passed","Thu Feb 08 02:20:18 GMT 2024","Thu Feb 08 02:20:18 GMT 2024","166","","Links assertion on the home page","","","","validate, link contains Drag and Drop Editor",""
"passed","Thu Feb 08 02:20:18 GMT 2024","Thu Feb 08 02:20:19 GMT 2024","163","","Links assertion on the home page","","","","validate, link contains Dynamic Content Editor",""
"passed","Thu Feb 08 02:20:15 GMT 2024","Thu Feb 08 02:20:16 GMT 2024","979","","Links assertion on the home page","","","","validate, link contains A/B Testing Editor",""
"passed","Thu Feb 08 02:20:23 GMT 2024","Thu Feb 08 02:20:23 GMT 2024","155","","Links assertion on the home page","","","","validate, link contains Secure File Download Editor",""
"passed","Thu Feb 08 02:20:16 GMT 2024","Thu Feb 08 02:20:16 GMT 2024","176","","Links assertion on the home page","","","","validate, link contains Basic Auth Editor",""
"passed","Thu Feb 08 02:20:20 GMT 2024","Thu Feb 08 02:20:21 GMT 2024","170","","Links assertion on the home page","","","","validate, link contains Geolocation Editor",""
"passed","Thu Feb 08 02:20:24 GMT 2024","Thu Feb 08 02:20:24 GMT 2024","160","","Links assertion on the home page","","","","validate, link contains WYSIWYG Editor Editor",""
"passed","Thu Feb 08 02:20:19 GMT 2024","Thu Feb 08 02:20:19 GMT 2024","159","","Links assertion on the home page","","","","validate, link contains File Download Editor",""
"passed","Thu Feb 08 02:20:19 GMT 2024","Thu Feb 08 02:20:20 GMT 2024","172","","Links assertion on the home page","","","","validate, link contains File Upload Editor",""
"passed","Thu Feb 08 02:20:19 GMT 2024","Thu Feb 08 02:20:19 GMT 2024","162","","Links assertion on the home page","","","","validate, link contains Entry Ad Editor",""
"passed","Thu Feb 08 02:20:20 GMT 2024","Thu Feb 08 02:20:20 GMT 2024","165","","Links assertion on the home page","","","","validate, link contains Form Authentication Editor",""
"passed","Thu Feb 08 02:20:20 GMT 2024","Thu Feb 08 02:20:20 GMT 2024","167","","Links assertion on the home page","","","","validate, link contains Frames Editor",""
"passed","Thu Feb 08 02:20:23 GMT 2024","Thu Feb 08 02:20:24 GMT 2024","157","","Links assertion on the home page","","","","validate, link contains Slow Resources Editor",""
"passed","Thu Feb 08 02:20:21 GMT 2024","Thu Feb 08 02:20:21 GMT 2024","195","","Links assertion on the home page","","","","validate, link contains Inputs Editor",""
"passed","Thu Feb 08 02:20:13 GMT 2024","Thu Feb 08 02:20:13 GMT 2024","144","","API end point assertions","","","","fetch list of users",""
"passed","Thu Feb 08 02:20:16 GMT 2024","Thu Feb 08 02:20:17 GMT 2024","174","","Links assertion on the home page","","","","validate, link contains Challenging DOM Editor",""
"passed","Thu Feb 08 02:20:17 GMT 2024","Thu Feb 08 02:20:17 GMT 2024","165","","Links assertion on the home page","","","","validate, link contains Checkboxes Editor",""
"passed","Thu Feb 08 02:20:22 GMT 2024","Thu Feb 08 02:20:22 GMT 2024","157","","Links assertion on the home page","","","","validate, link contains Multiple Windows Editor",""
"passed","Thu Feb 08 02:20:20 GMT 2024","Thu Feb 08 02:20:20 GMT 2024","171","","Links assertion on the home page","","","","validate, link contains Forgot Password Editor",""
"passed","Thu Feb 08 02:20:17 GMT 2024","Thu Feb 08 02:20:18 GMT 2024","910","","Links assertion on the home page","","","","validate, link contains Digest Authentication Editor",""
