"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 25 02:46:56 GMT 2023","Tue Jul 25 02:46:56 GMT 2023","186","","Links assertion on the home page","","","","validate, link contains Inputs Editor",""
"passed","Tue Jul 25 02:46:52 GMT 2023","Tue Jul 25 02:46:52 GMT 2023","221","","Links assertion on the home page","","","","validate, link contains Disappearing Elements Editor",""
"passed","Tue Jul 25 02:46:58 GMT 2023","Tue Jul 25 02:46:59 GMT 2023","166","","Links assertion on the home page","","","","validate, link contains Status Codes Editor",""
"passed","Tue Jul 25 02:46:57 GMT 2023","Tue Jul 25 02:46:57 GMT 2023","139","","Links assertion on the home page","","","","validate, link contains Nested Frames Editor",""
"passed","Tue Jul 25 02:46:51 GMT 2023","Tue Jul 25 02:46:51 GMT 2023","175","","Links assertion on the home page","","","","validate, link contains Broken Images Editor",""
"passed","Tue Jul 25 02:46:51 GMT 2023","Tue Jul 25 02:46:51 GMT 2023","168","","Links assertion on the home page","","","","validate, link contains Checkboxes Editor",""
"passed","Tue Jul 25 02:46:54 GMT 2023","Tue Jul 25 02:46:54 GMT 2023","203","","Links assertion on the home page","","","","validate, link contains File Upload Editor",""
"passed","Tue Jul 25 02:46:55 GMT 2023","Tue Jul 25 02:46:56 GMT 2023","222","","Links assertion on the home page","","","","validate, link contains Infinite Scroll Editor",""
"passed","Tue Jul 25 02:46:56 GMT 2023","Tue Jul 25 02:46:56 GMT 2023","208","","Links assertion on the home page","","","","validate, link contains JQuery UI Menus Editor",""
"passed","Tue Jul 25 02:46:57 GMT 2023","Tue Jul 25 02:46:57 GMT 2023","178","","Links assertion on the home page","","","","validate, link contains Large & Deep DOM Editor",""
"passed","Tue Jul 25 02:46:51 GMT 2023","Tue Jul 25 02:46:51 GMT 2023","186","","Links assertion on the home page","","","","validate, link contains Challenging DOM Editor",""
"passed","Tue Jul 25 02:46:58 GMT 2023","Tue Jul 25 02:46:58 GMT 2023","165","","Links assertion on the home page","","","","validate, link contains Shadow DOM Editor",""
"passed","Tue Jul 25 02:46:59 GMT 2023","Tue Jul 25 02:46:59 GMT 2023","161","","Links assertion on the home page","","","","validate, link contains WYSIWYG Editor Editor",""
"passed","Tue Jul 25 02:46:56 GMT 2023","Tue Jul 25 02:46:57 GMT 2023","181","","Links assertion on the home page","","","","validate, link contains JavaScript onload event error Editor",""
"passed","Tue Jul 25 02:46:55 GMT 2023","Tue Jul 25 02:46:55 GMT 2023","221","","Links assertion on the home page","","","","validate, link contains Geolocation Editor",""
"passed","Tue Jul 25 02:46:53 GMT 2023","Tue Jul 25 02:46:53 GMT 2023","231","","Links assertion on the home page","","","","validate, link contains Entry Ad Editor",""
"passed","Tue Jul 25 02:46:54 GMT 2023","Tue Jul 25 02:46:55 GMT 2023","212","","Links assertion on the home page","","","","validate, link contains Frames Editor",""
"passed","Tue Jul 25 02:46:58 GMT 2023","Tue Jul 25 02:46:58 GMT 2023","145","","Links assertion on the home page","","","","validate, link contains Sortable Data Tables Editor",""
"passed","Tue Jul 25 02:46:50 GMT 2023","Tue Jul 25 02:46:50 GMT 2023","193","","Links assertion on the home page","","","","validate, link contains Add/Remove Elements Editor",""
"passed","Tue Jul 25 02:46:49 GMT 2023","Tue Jul 25 02:46:50 GMT 2023","708","","Links assertion on the home page","","","","validate, link contains A/B Testing Editor",""
"passed","Tue Jul 25 02:46:57 GMT 2023","Tue Jul 25 02:46:57 GMT 2023","163","","Links assertion on the home page","","","","validate, link contains Multiple Windows Editor",""
"passed","Tue Jul 25 02:46:58 GMT 2023","Tue Jul 25 02:46:58 GMT 2023","143","","Links assertion on the home page","","","","validate, link contains Shifting Content Editor",""
"passed","Tue Jul 25 02:46:58 GMT 2023","Tue Jul 25 02:46:58 GMT 2023","158","","Links assertion on the home page","","","","validate, link contains Secure File Download Editor",""
"passed","Tue Jul 25 02:46:52 GMT 2023","Tue Jul 25 02:46:52 GMT 2023","197","","Links assertion on the home page","","","","validate, link contains Dynamic Content Editor",""
"passed","Tue Jul 25 02:46:59 GMT 2023","Tue Jul 25 02:46:59 GMT 2023","166","","Links assertion on the home page","","","","validate, link contains Typos Editor",""
"passed","Tue Jul 25 02:46:57 GMT 2023","Tue Jul 25 02:46:57 GMT 2023","184","","Links assertion on the home page","","","","validate, link contains Key Presses Editor",""
"passed","Tue Jul 25 02:46:52 GMT 2023","Tue Jul 25 02:46:52 GMT 2023","217","","Links assertion on the home page","","","","validate, link contains Dropdown Editor",""
"passed","Tue Jul 25 02:46:56 GMT 2023","Tue Jul 25 02:46:56 GMT 2023","205","","Links assertion on the home page","","","","validate, link contains JavaScript Alerts Editor",""
"passed","Tue Jul 25 02:46:53 GMT 2023","Tue Jul 25 02:46:54 GMT 2023","207","","Links assertion on the home page","","","","validate, link contains File Download Editor",""
"passed","Tue Jul 25 02:46:53 GMT 2023","Tue Jul 25 02:46:53 GMT 2023","196","","Links assertion on the home page","","","","validate, link contains Dynamic Loading Editor",""
"passed","Tue Jul 25 02:46:57 GMT 2023","Tue Jul 25 02:46:57 GMT 2023","149","","Links assertion on the home page","","","","validate, link contains Notification Messages Editor",""
"passed","Tue Jul 25 02:46:53 GMT 2023","Tue Jul 25 02:46:53 GMT 2023","174","","Links assertion on the home page","","","","validate, link contains Dynamic Controls Editor",""
"passed","Tue Jul 25 02:46:54 GMT 2023","Tue Jul 25 02:46:54 GMT 2023","217","","Links assertion on the home page","","","","validate, link contains Form Authentication Editor",""
"passed","Tue Jul 25 02:46:53 GMT 2023","Tue Jul 25 02:46:53 GMT 2023","211","","Links assertion on the home page","","","","validate, link contains Exit Intent Editor",""
"passed","Tue Jul 25 02:46:51 GMT 2023","Tue Jul 25 02:46:52 GMT 2023","213","","Links assertion on the home page","","","","validate, link contains Digest Authentication Editor",""
"passed","Tue Jul 25 02:46:47 GMT 2023","Tue Jul 25 02:46:47 GMT 2023","123","","API end point assertions","","","","fetch list of users",""
"passed","Tue Jul 25 02:46:52 GMT 2023","Tue Jul 25 02:46:52 GMT 2023","202","","Links assertion on the home page","","","","validate, link contains Drag and Drop Editor",""
"passed","Tue Jul 25 02:46:54 GMT 2023","Tue Jul 25 02:46:54 GMT 2023","247","","Links assertion on the home page","","","","validate, link contains Floating Menu Editor",""
"passed","Tue Jul 25 02:46:51 GMT 2023","Tue Jul 25 02:46:51 GMT 2023","233","","Links assertion on the home page","","","","validate, link contains Context Menu Editor",""
"passed","Tue Jul 25 02:46:54 GMT 2023","Tue Jul 25 02:46:54 GMT 2023","190","","Links assertion on the home page","","","","validate, link contains Forgot Password Editor",""
"passed","Tue Jul 25 02:46:55 GMT 2023","Tue Jul 25 02:46:55 GMT 2023","213","","Links assertion on the home page","","","","validate, link contains Hovers Editor",""
"passed","Tue Jul 25 02:46:55 GMT 2023","Tue Jul 25 02:46:55 GMT 2023","248","","Links assertion on the home page","","","","validate, link contains Horizontal Slider Editor",""
"passed","Tue Jul 25 02:46:58 GMT 2023","Tue Jul 25 02:46:58 GMT 2023","164","","Links assertion on the home page","","","","validate, link contains Slow Resources Editor",""
"passed","Tue Jul 25 02:46:50 GMT 2023","Tue Jul 25 02:46:51 GMT 2023","169","","Links assertion on the home page","","","","validate, link contains Basic Auth Editor",""
"passed","Tue Jul 25 02:46:57 GMT 2023","Tue Jul 25 02:46:58 GMT 2023","152","","Links assertion on the home page","","","","validate, link contains Redirect Link Editor",""
